0.0000000000000000 1:0.3172413793103448 2:0.3548387096774194 3:0.5322580645161290 4:0.4193548387096774 5:0.3709677419354839 6:0.3333333333333333 7:3.2727272727272730 8:0.9565217391304348 9:1.0315789473684212 10:0.3700680272108843 11:0.7843137254901961 12:0.2663476874003190 13:0.3402777777777778 14:0.3418803418803419 15:0.5233918128654971 16:0.2727272727272727 17:-0.0014454580495953 18:0.0509153795590736 19:0.3115090128563839 20:0.2722877309091534 21:0.3506164314183518 22:0.3635314989280597 23:0.2581851202412586 24:0.0795823023348388 25:0.0200170050013159 26:0.0052277095755129 27:48.0000000000000000 28:0.4398497107694192 29:11.8285413657796460 30:14.5445995956468850
0.0000000000000000 1:0.3067590987868284 2:0.3709677419354839 3:0.5322580645161290 4:0.4838709677419355 5:0.4032258064516129 6:0.3030303030303030 7:-0.0000000000000000 8:0.9904761904761905 9:1.0588235294117647 10:0.2917771883289125 11:0.5806451612903226 12:0.3427192276749799 13:0.3205574912891986 14:0.3185673892554194 15:0.5309734513274337 16:0.2670957361222848 17:-0.0518562976935608 18:-0.0249312139730757 19:0.3201511165127485 20:0.2480754930416375 21:0.3530326225034268 22:0.3436298193862016 23:0.2699220493028281 24:0.1561837797354373 25:0.1060417651332981 26:0.0852657165846392 27:48.0000000000000000 28:0.4183494680083293 29:12.3183076132411080 30:14.0834209683716270
0.0000000000000000 1:0.3032855939342881 2:0.3333333333333333 3:0.5438596491228070 4:0.4561403508771930 5:0.3859649122807017 6:0.2877697841726619 7:-0.0952380952380952 8:0.9579831932773110 9:0.9365079365079365 10:0.3544631306597671 11:0.8771929824561403 12:0.3349282296650718 13:0.3478260869565217 14:0.3379247015610652 15:0.5029239766081871 16:0.2838915470494418 17:-0.0263534500121909 18:-0.0173800231686153 19:0.3298915394836088 20:0.2978535608202243 21:0.3612407102442591 22:0.3766772412436015 23:0.2857469766671413 24:0.1069542022127758 25:0.0556216592091742 26:0.0303643724696356 27:48.0000000000000000 28:0.4372075508015342 29:13.5349822499824980 30:15.5731900606629200
0.0000000000000000 1:0.4775086505190311 2:0.4500000000000000 3:0.6666666666666666 4:0.5500000000000000 5:0.5000000000000000 6:0.5393939393939394 7:0.8979591836734694 8:0.9687500000000000 9:1.1282051282051282 10:0.5156037991858887 11:1.3777777777777778 12:0.4896331738437001 13:0.4922010398613518 14:0.5147198480531814 15:0.7485380116959064 16:0.3859649122807017 17:-0.0322328121730724 18:-0.0227148487159929 19:0.5089740226048937 20:0.4608711971935123 21:0.5508776616880895 22:0.5420642169709701 23:0.4629008429311891 24:0.1975224999820153 25:0.0902156179856119 26:0.0328224407171776 27:48.0000000000000000 28:0.4929727299357120 29:13.5772634925357760 30:15.8870732897643220
0.0000000000000000 1:0.3456998313659359 2:0.3709677419354839 3:0.5322580645161290 4:0.4677419354838709 5:0.3870967741935484 6:0.3459302325581395 7:1.7333333333333334 8:0.9192546583850931 9:0.8852459016393442 10:0.4535809018567639 11:0.5000000000000000 12:0.3556618819776715 13:0.3869303525365434 14:0.3947858472998138 15:0.5204678362573100 16:0.3141945773524721 17:-0.0617083615055217 18:-0.0190484550561798 19:0.3547902281209105 20:0.3230506281519209 21:0.4073459143164451 22:0.4251870981038408 23:0.3198943335796660 24:0.1452941009345575 25:0.0740615085177772 26:0.0495951417004049 27:48.0000000000000000 28:0.5467743214897113 29:12.9675857385174900 30:14.9272785244656050
0.0000000000000000 1:0.3196581196581196 2:0.3548387096774194 3:0.5161290322580645 4:0.4677419354838709 5:0.4032258064516129 6:0.2921686746987952 7:-0.7272727272727273 8:0.8787878787878788 9:1.0133333333333334 10:0.3390275952693824 11:0.7755102040816326 12:0.3125996810207337 13:0.3575705731394354 14:0.3560111835973905 15:0.5672514619883041 16:0.2822966507177033 17:-0.0505624456162789 18:-0.0186956464880275 19:0.3468032386081693 20:0.2583097213442204 21:0.3872251282216124 22:0.4127913547160003 23:0.3002040395604295 24:0.1089836394420464 25:0.0668614046209388 26:0.0402727256187661 27:48.0000000000000000 28:0.4895040275673281 29:13.2231518553976100 30:15.5658777994171300
0.0000000000000000 1:0.3436426116838488 2:0.3833333333333334 3:0.5438596491228070 4:0.4385964912280702 5:0.4000000000000000 6:0.4534412955465587 7:2.5925925925925926 8:0.9941520467836257 9:0.9500000000000000 10:0.3500678426051560 11:0.5098039215686274 12:0.3572567783094099 13:0.3790393013100436 14:0.3931623931623932 15:0.5994152046783626 16:0.3301435406698565 17:-0.0242296315544054 18:0.0156756486066917 19:0.3636303740813867 20:0.2942212615495781 21:0.4129917248456711 22:0.4391711883239797 23:0.3293354066155142 24:0.1203606092423548 25:0.0395787419372525 26:0.0213996529786003 27:24.0000000000000000 28:0.4786853236959955 29:12.1398808869434890 30:14.0925072639529120
0.0000000000000000 1:0.3436426116838488 2:0.3833333333333334 3:0.5438596491228070 4:0.4385964912280702 5:0.4000000000000000 6:0.4534412955465587 7:2.5925925925925926 8:0.9941520467836257 9:0.9500000000000000 10:0.3500678426051560 11:0.5098039215686274 12:0.3572567783094099 13:0.3790393013100436 14:0.3931623931623932 15:0.5994152046783626 16:0.3301435406698565 17:-0.0242296315544054 18:0.0156756486066917 19:0.3636303740813867 20:0.2942212615495781 21:0.4129917248456711 22:0.4391711883239797 23:0.3293354066155142 24:0.1203606092423548 25:0.0395787419372525 26:0.0213996529786003 27:24.0000000000000000 28:0.4842449886466437 29:12.1398808869434890 30:14.0925072639529120
0.0000000000000000 1:0.3436426116838488 2:0.3833333333333334 3:0.5438596491228070 4:0.4385964912280702 5:0.4000000000000000 6:0.4534412955465587 7:2.5925925925925926 8:0.9941520467836257 9:0.9500000000000000 10:0.3500678426051560 11:0.5098039215686274 12:0.3572567783094099 13:0.3790393013100436 14:0.3931623931623932 15:0.5994152046783626 16:0.3301435406698565 17:-0.0242296315544054 18:0.0156756486066917 19:0.3636303740813867 20:0.2942212615495781 21:0.4129917248456711 22:0.4391711883239797 23:0.3293354066155142 24:0.1203606092423548 25:0.0395787419372525 26:0.0213996529786003 27:24.0000000000000000 28:0.4991180919431089 29:12.1398808869434890 30:14.0925072639529120
0.0000000000000000 1:0.3189655172413793 2:0.3076923076923077 3:0.5322580645161290 4:0.4354838709677419 5:0.3387096774193548 6:0.3924418604651162 7:2.0689655172413794 8:0.9811320754716981 9:0.9690721649484536 10:0.3512064343163539 11:1.4857142857142858 12:0.3221690590111643 13:0.3505154639175258 14:0.3770028275212064 15:0.6374269005847953 16:0.2998405103668261 17:-0.0305927342256214 18:0.0274103022373488 19:0.3426132742577879 20:0.2971617586313558 21:0.3993503444886072 22:0.4241593990511510 23:0.3063796760196269 24:0.1097016169895208 25:0.0323894417955862 26:0.0180688067683880 27:24.0000000000000000 28:0.4612000264039835 29:12.6808974685265580 30:14.7546243738344120
0.0000000000000000 1:0.3189655172413793 2:0.3076923076923077 3:0.5322580645161290 4:0.4354838709677419 5:0.3387096774193548 6:0.3924418604651162 7:2.0689655172413794 8:0.9811320754716981 9:0.9690721649484536 10:0.3512064343163539 11:1.4857142857142858 12:0.3221690590111643 13:0.3505154639175258 14:0.3770028275212064 15:0.6374269005847953 16:0.2998405103668261 17:-0.0465314882972211 18:0.0052033089894460 19:0.3426132742577879 20:0.2971617586313558 21:0.3993503444886072 22:0.4241593990511510 23:0.3063796760196269 24:0.1097016169895208 25:0.0323894417955862 26:0.0180688067683880 27:0.0000000000000000 28:0.4606318187426019 29:12.6808974685265580 30:14.7546243738344120
