0.0000000000000000 1:-0.05598733448474369 2:-0.10803324099722977 3:0.28 4:0.0370370370370372 5:-0.028604118993134753 6:0.1300258101519931 7:-0.7362179487179488 8:-0.9954162705418986 9:-0.9829422906379671 10:0.1712145472460782 11:-0.9615434249580591 12:-0.023622047244094557 13:0.03714018214316117 14:0.11509309606195406 15:0.35465116279069764 16:-0.04446831364124593 17:-0.49924563953488366 18:-0.5291310085575912 19:0.09655577122734571 20:0.10640543370789546 21:0.2564378192868 22:0.2679167987245541 23:0.036708002316509836 24:-0.4866959258951129 25:-0.7024547255348602 26:-0.808060858092552 27:0.6721311475409837 28:0.2473153139491846 29:-0.5981732870940286 30:-0.5939771426692076
0.0000000000000000 1:-0.39797272910791526 2:-0.3157894736842105 3:-0.08000000000000007 4:-0.2592592592592591 5:-0.3478260869565216 6:-0.4101905284096077 7:-0.7362189440993789 8:-0.9960025470496675 9:-0.980875155935131 10:-0.3101052385671276 11:-0.9609756097560975 12:-0.2736881044231888 13:-0.3032004911791256 14:-0.2637500047508827 15:-0.1665366005931015 16:-0.26064922613340646 17:-0.5840470462443197 18:-0.5282895191326625 19:-0.10180704947857566 20:-0.2130518971062748 21:0.02737231800830875 22:-0.005786124748888843 23:-0.1918208049146597 24:-0.6201546240692688 25:-0.8221394742168168 26:-0.9216564414187098 27:0.6721311475409837 28:0.032069425633492576 29:-0.6563374487844601 30:-0.6548438678028146
0.0000000000000000 1:-0.443171554879498 2:-0.4196675900277008 3:-0.3200000000000002 4:-0.4814814814814814 5:-0.41876430205949633 6:-0.29598261150084226 7:-0.7361641221374046 8:-0.9959206081081081 9:-0.9829485240709208 10:0.014129938228692795 11:-0.9586527293844367 12:-0.38981923034268606 13:-0.30890714983206935 14:-0.21668524756550267 15:-0.2301015394693744 16:-0.33624604771486055 17:-0.5375227502527806 18:-0.5093126805499111 19:-0.1799523168389653 20:-0.08368007274166855 21:0.05114589721256402 22:0.0879427108820523 23:-0.204297426170982 24:-0.7177764200851362 25:-0.8762469925371028 26:-0.9403617666216144 27:-0.8688524590163934 28:0.16616280322580645 29:-0.6453578506969562 30:-0.6368509555602129
0.0000000000000000 1:-0.3734404680156601 2:-0.35041551246537384 3:-0.20000000000000007 4:-0.37037037037037024 5:-0.31235697940503404 6:-0.21379192839943573 7:-0.7361641221374046 8:-0.9909480669009817 9:-0.7283849918433931 10:0.0792142233275599 11:-0.9586527293844367 12:-0.32532117695814355 13:-0.23715800232950623 14:-0.15407280676741753 15:0.01499388004895974 16:-0.3013963480128896 17:-0.5357336011743798 18:-0.49826387015143647 19:-0.1799523168389653 20:-0.08368007274166855 21:0.05114589721256402 22:0.0879427108820523 23:-0.204297426170982 24:-0.7177764200851362 25:-0.8762469925371028 26:-0.9403617666216144 27:-0.14754098360655732 28:0.16771856511630934 29:-0.637979518657426 30:-0.6256472205661605
0.0000000000000000 1:0.5316789382783382 2:0.5898838004101161 3:0.6446753246753245 4:0.6344396344396344 5:0.6149068322981368 6:0.6492873462082618 7:-0.7365056818181819 8:-0.9959792539017891 9:-0.9815839847617611 10:0.5922146135160433 11:-0.9620043139206902 12:0.5743887277248239 13:0.5735001021418897 14:0.5915415964501549 15:0.6320379436964503 16:0.5503759398496237 17:-0.053914023178380566 18:-0.2352875265992962 19:0.6747500908328314 20:0.6247756350855245 21:0.7257957056256159 22:0.7663792005388042 23:0.6484824419426614 24:0.37103519839661736 25:0.22533134585682202 26:0.11002859260828135 27:0.6721311475409837 28:0.032316941289627366 29:-0.6232158694514075 30:-0.6102267044933247
0.0000000000000000 1:-0.2696721708391846 2:-0.21191135734072009 3:-0.039999999999999925 4:-0.18518518518518512 5:-0.20594965675057175 6:0.06726038930082057 7:-0.7294055810397554 8:-0.9910092583041057 9:-0.9812246055951284 10:0.08482705145904657 11:-0.9595155135224822 12:-0.19871529216742645 13:-0.13115190301498802 14:-0.044374448020074064 15:0.21312729498164007 16:-0.19527389903329762 17:-0.6393272038939967 18:-0.5637000691425884 19:-0.13177145949612867 20:-0.036699660857932526 21:0.15453088290406747 22:0.15065928219176872 23:-0.15239175320104437 24:-0.6690245020932316 25:-0.8656679109187146 26:-0.9398623596893299 27:-0.44262295081967207 28:0.1274405289869458 29:-0.6584240423540004 30:-0.6470988798096391
0.0000000000000000 1:-0.3097670814972642 2:-0.4196675900277008 3:0.07999999999999985 4:-0.22222222222222232 5:-0.3478260869565216 6:-0.0883591043078037 7:-0.73663576007326 8:-0.9958342306449877 9:-0.9816105590983242 10:-0.0031802280677843964 11:-0.9628339140534262 12:-0.3037712391214257 13:-0.2879580435604149 14:-0.1570840355048163 15:0.2980416156670749 16:-0.3293233082706767 17:-0.570790085361285 18:-0.6000903537610547 19:-0.09808504516209948 20:-0.16586781028462783 21:0.09630538597824256 22:0.056431559198121484 23:-0.19279400284746717 24:-0.768398204070021 25:-0.9318181733124729 26:-0.980302869850683 27:-0.8688524590163934 28:0.09389786524022137 29:-0.6115220986127451 30:-0.6052115142171053
0.0000000000000000 1:-0.3097670814972642 2:-0.4196675900277008 3:0.07999999999999985 4:-0.22222222222222232 5:-0.3478260869565216 6:-0.0883591043078037 7:-0.73663576007326 8:-0.9958342306449877 9:-0.9816105590983242 10:-0.0031802280677843964 11:-0.9628339140534262 12:-0.3037712391214257 13:-0.2879580435604149 14:-0.1570840355048163 15:0.2980416156670749 16:-0.3293233082706767 17:-0.5924310936509143 18:-0.6186741130305689 19:-0.09808504516209948 20:-0.16586781028462783 21:0.09630538597824256 22:0.056431559198121484 23:-0.19279400284746717 24:-0.768398204070021 25:-0.9318181733124729 26:-0.980302869850683 27:-0.44262295081967207 28:0.12198418041734582 29:-0.6115220986127451 30:-0.6052115142171053
0.0000000000000000 1:-0.696223307077181 2:-0.5721120984278878 3:-0.5002597402597405 4:-0.5353535353535356 5:-0.5403726708074532 6:-0.4699246110249693 7:-0.7356999269005848 8:-0.997199902605308 9:-0.9803375247224588 10:-0.3663575554879904 11:-0.9650277455155504 12:-0.5856106222016367 13:-0.5117129232985285 14:-0.47351814288933947 15:-0.1866545067639458 16:-0.5412031479258372 17:-0.31713422302306815 18:-0.2903187680043713 19:-0.5318608895699377 20:-0.5387515247173356 21:-0.388502411750409 22:-0.2565151748591108 23:-0.5591149105820057 24:-0.8219777359444056 25:-0.9567479372312946 26:-0.988857632768264 27:0.6721311475409837 28:0.028733886211367965 29:-0.6840037544236632 30:-0.6713169292262037
0.0000000000000000 1:-0.48593889583705563 2:-0.46568954030646237 3:-0.1544303797468356 4:-0.3183309892170654 5:-0.4331315354980737 6:-0.3110511041009464 7:-0.736300505050505 8:-0.9962808202939782 9:-0.9830070690592714 10:-0.14202699114878792 11:-0.9652908067542214 12:-0.44902341752735453 13:-0.4056125502625878 14:-0.3228993923150655 15:-0.07837511325883428 16:-0.46641929499072365 17:-0.5057220118983234 18:-0.44808232133485126 19:-0.3323547849429612 20:-0.39646738013564575 21:-0.14963215745294045 22:-0.1283314249071159 23:-0.39948648196544356 24:-0.7635459447822227 25:-0.9223597347073644 26:-0.976188179414914 27:0.6721311475409837 28:0.1360125849209417 29:-0.6476223555835317 30:-0.6442542945028709
0.0000000000000000 1:-0.194974803037831 2:-0.21457489878542513 3:0.025641025641025772 4:-0.08262108262108259 5:-0.2095875139353397 6:-0.182412035913613 7:-0.7363146551724138 8:-0.9973044853364003 9:-0.9825176726481784 10:0.034406068680018054 11:-0.9661730545876888 12:-0.10338480417220575 13:-0.1504696301368944 14:-0.09958186173019923 15:0.07248565388100259 16:-0.17699443413729143 17:-0.4952496671726745 18:-0.5657847572490007 19:-0.12654654117191744 20:-0.0556589701466923 21:0.05023694189783123 22:0.01039974502562302 23:-0.1433793305265596 24:-0.6864176742856549 25:-0.884979172347958 26:-0.964700020360706 27:0.180327868852459 28:0.09893694215450477 29:-0.6536384339656125 30:-0.6502276096315752
0.0000000000000000 1:-0.40161803472411606 2:-0.3157894736842105 3:-0.13025641025641033 4:-0.15479582146248805 5:-0.2095875139353397 6:-0.20914397132848228 7:-0.7365100931677019 8:-0.9974038077486354 9:-0.980843116804393 10:-0.1707133446263881 11:-0.9624923139987702 12:-0.2486833185586902 13:-0.24167494774354925 14:-0.1751086966773242 15:0.002772216232866276 16:-0.2664414110014869 17:-0.4423374282108733 18:-0.49644933915127454 19:-0.24645446098910495 20:-0.18664060858535259 21:-0.0055990065398899835 22:0.0426995442313125 23:-0.27692164732648017 24:-0.7027286039100811 25:-0.8621079478305957 26:-0.9383549792523296 27:-0.24590163934426224 28:0.11497396061769893 29:-0.6073156644907698 30:-0.5968454400552737
0.0000000000000000 1:-0.19226802247272823 2:-0.21191135734072009 3:0.07999999999999985 4:-0.07407407407407396 5:-0.20594965675057175 6:-0.16403785488958977 7:-0.7361653645833334 8:-0.9961205224363119 9:-0.9815157796612248 10:-0.011496329757199497 11:-0.9587688734030198 12:-0.11790302527973473 13:-0.1243454960558874 14:-0.0681087600917144 15:0.22444920440636462 16:-0.1450053705692803 17:-0.5237934783269722 18:-0.5226511664501311 19:0.10221355216486816 20:-0.08384150422049208 21:0.19519699655301936 22:0.1960307653571407 23:0.002369854892293244 24:-0.6371295119723355 25:-0.8379509812313902 26:-0.9181973657108734 27:-0.44262295081967207 28:0.2140603185168155 29:-0.5903189817557332 30:-0.5815379158444125
0.0000000000000000 1:-0.19226802247272823 2:-0.21191135734072009 3:0.07999999999999985 4:-0.07407407407407396 5:-0.20594965675057175 6:-0.16403785488958977 7:-0.7361653645833334 8:-0.9961205224363119 9:-0.9815157796612248 10:-0.011496329757199497 11:-0.9587688734030198 12:-0.11790302527973473 13:-0.1243454960558874 14:-0.0681087600917144 15:0.22444920440636462 16:-0.1450053705692803 17:-0.479130647644221 18:-0.5630801495158941 19:0.10221355216486816 20:-0.08384150422049208 21:0.19519699655301936 22:0.1960307653571407 23:0.002369854892293244 24:-0.6371295119723355 25:-0.8379509812313902 26:-0.9181973657108734 27:-0.44262295081967207 28:0.2026173405004379 29:-0.5903189817557332 30:-0.5815379158444125
0.0000000000000000 1:-0.2696721708391846 2:-0.21191135734072009 3:-0.039999999999999925 4:-0.18518518518518512 5:-0.20594965675057175 6:0.06726038930082057 7:-0.7294055810397554 8:-0.9910092583041057 9:-0.9812246055951284 10:0.08482705145904657 11:-0.9595155135224822 12:-0.19871529216742645 13:-0.13115190301498802 14:-0.044374448020074064 15:0.21312729498164007 16:-0.19527389903329762 17:-0.6393272038939967 18:-0.5637000691425884 19:-0.13177145949612867 20:-0.036699660857932526 21:0.15453088290406747 22:0.15065928219176872 23:-0.15239175320104437 24:-0.6690245020932316 25:-0.8656679109187146 26:-0.9398623596893299 27:-0.44262295081967207 28:0.14886605559315846 29:-0.6584240423540004 30:-0.6470988798096391
0.0000000000000000 1:-0.3097670814972642 2:-0.4196675900277008 3:0.07999999999999985 4:-0.22222222222222232 5:-0.3478260869565216 6:-0.0883591043078037 7:-0.73663576007326 8:-0.9958342306449877 9:-0.9816105590983242 10:-0.0031802280677843964 11:-0.9628339140534262 12:-0.3037712391214257 13:-0.2879580435604149 14:-0.1570840355048163 15:0.2980416156670749 16:-0.3293233082706767 17:-0.5924310936509143 18:-0.6186741130305689 19:-0.09808504516209948 20:-0.16586781028462783 21:0.09630538597824256 22:0.056431559198121484 23:-0.19279400284746717 24:-0.768398204070021 25:-0.9318181733124729 26:-0.980302869850683 27:-0.44262295081967207 28:0.13331886349507838 29:-0.6115220986127451 30:-0.6052115142171053
0.0000000000000000 1:-0.3749856409574306 2:-0.2987012987012988 3:-0.09128205128205114 4:-0.11870845204178548 5:-0.19028797289666843 6:-0.19289432802067363 7:-0.7364521329365079 8:-0.9978885135135135 9:-0.9813563271964577 10:-0.161347637869377 11:-0.9629689652378252 12:-0.2947802054544506 13:-0.2264428668970082 14:-0.15298194749597938 15:0.002772216232866276 16:-0.26925260170293297 17:-0.5757424351221839 18:-0.5834261912262542 19:-0.20892083849032328 20:-0.17172639080820384 21:0.01240874023603511 22:0.050587738465195375 23:-0.2709125298636935 24:-0.6004453026950557 25:-0.7496303067362096 26:-0.8555928060686058 27:-1.0 28:0.11136529090265879 29:-0.595228894067829 30:-0.5846690627549714
0.0000000000000000 1:-0.3749856409574306 2:-0.2987012987012988 3:-0.10545454545454558 4:-0.13323713323713327 5:-0.19028797289666843 6:-0.19289432802067363 7:-0.7368456196581197 8:-0.9990238353931822 9:-0.9828125422476184 10:-0.161347637869377 11:-0.9641244031487934 12:-0.2947802054544506 13:-0.2264428668970082 14:-0.15298194749597938 15:0.002772216232866276 16:-0.26925260170293297 17:-0.6355463391690619 18:-0.6293223039683119 19:-0.2149187856435828 20:-0.17275888202102285 21:0.006703067370061433 22:0.04535494679894758 23:-0.27394871968730283 24:-0.6004453026950557 25:-0.7496303067362096 26:-0.8555928060686058 27:-0.44262295081967207 28:0.08597168319523862 29:-0.5972965194166592 30:-0.5863777191021353
0.0000000000000000 1:-0.3561993724002043 2:-0.36705399863294597 3:0.01298701298701288 4:-0.16979316979316983 5:-0.3303218520609825 6:-0.24244502354500963 7:-0.736349126344086 8:-0.996509583563155 9:-0.9812343300086492 10:-0.1989259812046712 11:-0.9616724738675958 12:-0.31185246581019477 13:-0.3407653421716441 14:-0.24818229178463835 15:0.19614443084455324 16:-0.3041890440386683 17:-0.5435050673689656 18:-0.5441066400395542 19:-0.03932739123470408 20:-0.23020889032577352 21:0.03433904141914579 22:0.10446122752999432 23:-0.15174054755879707 24:-0.6596129580724963 25:-0.8345395506248002 26:-0.9250397018662772 27:0.6721311475409837 28:0.1561449467762983 29:-0.6152803163458604 30:-0.6138283011385425
0.0000000000000000 1:-0.26781201708935554 2:-0.4196675900277008 3:0.091948051948052 4:-0.16979316979316983 5:-0.31235697940503404 6:-0.13148850210347718 7:-0.7362748951781971 8:-0.9968523038456959 9:-0.982001978980023 10:-0.02171346440121158 11:-0.9628339140534262 12:-0.2337339411520929 13:-0.3013464099975397 14:-0.176174945596141 15:0.2584149326805385 16:-0.2399570354457573 17:-0.39836208450669197 18:-0.4740555110184863 19:-0.02848642585414829 20:-0.17110364834782255 21:0.09290381121405722 22:0.07179364067687954 23:-0.15073018060796084 24:-0.7273565608901772 25:-0.867915102 26:-0.9190935084189346 27:-1.0 28:0.28021124601349134 29:-0.6031742642580604 30:-0.6019324093567997
0.0000000000000000 1:-0.3749856409574306 2:-0.2987012987012988 3:-0.09128205128205114 4:-0.11870845204178548 5:-0.19028797289666843 6:-0.19289432802067363 7:-0.7364521329365079 8:-0.9978885135135135 9:-0.9813563271964577 10:-0.161347637869377 11:-0.9629689652378252 12:-0.2947802054544506 13:-0.2264428668970082 14:-0.15298194749597938 15:0.002772216232866276 16:-0.26925260170293297 17:-0.5757424351221839 18:-0.587972343244639 19:-0.20892083849032328 20:-0.17172639080820384 21:0.01240874023603511 22:0.050587738465195375 23:-0.2709125298636935 24:-0.6004453026950557 25:-0.7496303067362096 26:-0.8555928060686058 27:-0.44262295081967207 28:0.12609043452350632 29:-0.595228894067829 30:-0.5846690627549714
0.0000000000000000 1:-0.26781201708935554 2:-0.4196675900277008 3:0.091948051948052 4:-0.16979316979316983 5:-0.31235697940503404 6:-0.13148850210347718 7:-0.7362748951781971 8:-0.9968523038456959 9:-0.982001978980023 10:-0.02171346440121158 11:-0.9628339140534262 12:-0.2337339411520929 13:-0.3013464099975397 14:-0.176174945596141 15:0.2584149326805385 16:-0.2399570354457573 17:-0.39836208450669197 18:-0.466427427964612 19:-0.02848642585414829 20:-0.17110364834782255 21:0.09290381121405722 22:0.07179364067687954 23:-0.15073018060796084 24:-0.7273565608901772 25:-0.867915102 26:-0.9190935084189346 27:-0.44262295081967207 28:0.24425252309380596 29:-0.6031742642580604 30:-0.6019324093567997
0.0000000000000000 1:-0.26781201708935554 2:-0.4196675900277008 3:0.091948051948052 4:-0.16979316979316983 5:-0.31235697940503404 6:-0.13148850210347718 7:-0.7362748951781971 8:-0.9968523038456959 9:-0.982001978980023 10:-0.02171346440121158 11:-0.9628339140534262 12:-0.2337339411520929 13:-0.3013464099975397 14:-0.176174945596141 15:0.2584149326805385 16:-0.2399570354457573 17:-0.4103684249389816 18:-0.4745722383071759 19:-0.02848642585414829 20:-0.17110364834782255 21:0.09290381121405722 22:0.07179364067687954 23:-0.15073018060796084 24:-0.7273565608901772 25:-0.867915102 26:-0.9190935084189346 27:-0.44262295081967207 28:0.2584176233389439 29:-0.6031742642580604 30:-0.6019324093567997
0.0000000000000000 1:-0.3749856409574306 2:-0.2987012987012988 3:-0.09128205128205114 4:-0.11870845204178548 5:-0.19028797289666843 6:-0.19289432802067363 7:-0.7364521329365079 8:-0.9978885135135135 9:-0.9813563271964577 10:-0.161347637869377 11:-0.9629689652378252 12:-0.2947802054544506 13:-0.2264428668970082 14:-0.15298194749597938 15:0.002772216232866276 16:-0.26925260170293297 17:-0.5609313658083217 18:-0.5636888885555273 19:-0.20892083849032328 20:-0.17172639080820384 21:0.01240874023603511 22:0.050587738465195375 23:-0.2709125298636935 24:-0.6004453026950557 25:-0.7496303067362096 26:-0.8555928060686058 27:-0.44262295081967207 28:0.12604684987136627 29:-0.595228894067829 30:-0.5846690627549714
